unix_seconds,tick,interval_ms,physics_ms,active,sleeping,capture_overlap
1789336551.340904,393,27.948000,1.058000,32,0,0
1789336551.370667,395,29.763000,1.058000,32,0,0
1789336551.411301,397,40.634000,1.058000,32,0,0
1789336551.438467,399,27.166000,1.169000,32,0,0
1789336551.470167,401,31.702000,1.169000,32,0,0
1789336551.502568,403,32.400000,1.169000,32,0,0
1789336551.532132,404,29.563000,1.169000,32,0,0
1789336551.568892,406,36.761000,1.169000,32,0,0
1789336551.603778,408,34.887000,1.169000,32,0,0
1789336551.634758,410,30.980000,1.169000,32,0,0
1789336551.660761,412,26.004000,1.169000,32,0,0
1789336551.689223,414,28.462000,1.169000,32,0,0
1789336551.720651,416,31.428000,1.169000,32,0,0
1789336551.753888,418,33.237000,1.169000,32,0,0
1789336551.793790,420,39.902000,1.169000,32,0,0
1789336551.820911,422,27.122000,1.169000,32,0,0
1789336551.860320,424,39.409000,1.169000,32,0,0
1789336551.895719,426,35.399000,1.169000,32,0,0
1789336551.932334,428,36.616000,1.169000,32,0,0
1789336551.966309,430,33.972000,1.169000,32,0,0
1789336552.000676,432,34.366000,1.169000,32,0,0
1789336552.027599,434,26.928000,1.169000,32,0,0
1789336552.063890,436,36.291000,1.169000,32,0,0
1789336552.099186,438,35.295000,1.169000,32,0,0
1789336552.135485,440,36.301000,1.169000,32,0,0
1789336552.173756,442,38.268000,1.169000,32,0,0
1789336552.206197,444,32.444000,1.169000,32,0,0
1789336552.240937,446,34.728000,1.169000,32,0,0
1789336552.272823,448,31.897000,1.169000,32,0,0
1789336552.306508,450,33.684000,1.169000,32,0,0
1789336552.344124,452,37.616000,1.169000,32,0,0
1789336552.377984,454,33.863000,1.169000,32,0,0
1789336552.416876,456,38.892000,1.169000,32,0,0
1789336552.452597,459,35.721000,1.008000,32,0,0
1789336552.488339,461,35.743000,1.008000,32,0,0
1789336552.523263,463,34.924000,1.008000,32,0,0
1789336552.559256,465,35.994000,1.008000,32,0,0
1789336552.590334,467,31.078000,1.008000,32,0,0
1789336552.627794,469,37.460000,1.008000,32,0,0
1789336552.662463,471,34.669000,1.008000,32,0,0
1789336552.701085,473,38.621000,1.008000,32,0,0
1789336552.738012,476,36.928000,1.008000,32,0,0
1789336552.772989,478,34.979000,1.008000,32,0,0
1789336552.801890,480,28.901000,1.008000,32,0,0
1789336552.832290,482,30.405000,1.008000,0,0,0
1789336552.860237,484,27.945000,1.008000,0,0,0
1789336552.889030,486,28.794000,1.008000,0,0,0
1789336552.917628,487,28.597000,1.008000,0,0,0
1789336552.948204,489,30.577000,1.008000,0,0,0
1789336552.981513,491,33.309000,1.008000,0,0,0
1789336553.007548,493,26.035000,1.008000,0,0,0
1789336553.036886,495,29.339000,1.008000,0,0,0
1789336553.064326,496,27.439000,1.008000,0,0,0
1789336553.092062,498,27.738000,1.008000,0,0,0
1789336553.119706,500,27.644000,1.008000,0,0,0
1789336553.146846,501,27.139000,1.008000,0,0,0
1789336553.176192,503,29.347000,1.008000,0,0,0
1789336553.208195,505,32.003000,1.008000,0,0,0
1789336553.237410,507,29.216000,1.008000,0,0,0
1789336553.262090,508,24.680000,1.008000,0,0,0
1789336553.295182,510,33.073000,1.008000,192,0,0
1789336553.330242,512,35.061000,1.008000,192,0,0
1789336553.368579,514,38.336000,1.008000,192,0,0
1789336553.401515,515,32.934000,1.008000,192,0,0
1789336553.437784,517,36.259000,1.008000,192,0,0
1789336553.477920,520,40.150000,5.492000,192,0,0
1789336553.519083,522,41.160000,5.492000,192,0,0
1789336553.557528,525,38.448000,5.492000,192,0,0
1789336553.593794,527,36.266000,5.492000,192,0,0
1789336553.636395,530,42.571000,5.492000,192,0,0
1789336553.673899,533,37.535000,5.492000,192,0,0
1789336553.713285,535,39.386000,5.492000,192,0,0
1789336553.750074,537,36.780000,5.492000,192,0,0
1789336553.792025,540,41.951000,5.492000,192,0,0
1789336553.833752,542,41.737000,5.492000,192,0,0
1789336553.877474,544,43.719000,5.492000,192,0,0
1789336553.924329,547,46.845000,5.492000,192,0,0
1789336553.963023,549,38.695000,5.492000,192,0,0
1789336554.001065,552,38.056000,5.492000,192,0,0
1789336554.042199,554,41.122000,5.492000,192,0,0
1789336554.078484,556,36.286000,5.492000,192,0,0
1789336554.118128,559,39.656000,5.492000,192,0,0
1789336554.152024,561,33.894000,5.492000,192,0,0
1789336554.189551,563,37.530000,5.492000,192,0,0
1789336554.224645,566,35.093000,5.492000,192,0,0
1789336554.259218,568,34.572000,5.492000,192,0,0
1789336554.295664,570,36.448000,5.492000,192,0,0
1789336554.335830,572,40.154000,5.492000,192,0,0
1789336554.377035,575,41.217000,5.492000,192,0,0
1789336554.415248,577,38.214000,5.492000,192,0,0
1789336554.453912,579,38.664000,3.341000,192,0,0
1789336554.496015,582,42.104000,3.341000,192,0,0
1789336554.535942,584,39.896000,3.341000,192,0,0
1789336554.576734,586,40.823000,3.341000,192,0,0
1789336554.618015,589,41.282000,3.341000,192,0,0
1789336554.656976,591,38.960000,3.341000,192,0,0
1789336554.694243,593,37.268000,3.341000,192,0,0
1789336554.735199,596,40.957000,3.341000,192,0,0
1789336554.773086,598,37.879000,3.341000,192,0,0
1789336554.809309,600,36.229000,3.341000,192,0,0
1789336554.846535,602,37.214000,3.341000,192,0,0
1789336554.884323,605,37.803000,3.341000,192,0,0
1789336554.927590,607,43.267000,3.341000,192,0,0
1789336554.969984,609,42.395000,3.341000,192,0,0
1789336555.008760,612,38.776000,3.341000,192,0,0
1789336555.049686,614,40.911000,3.341000,192,0,0
1789336555.089086,616,39.405000,3.341000,192,0,0
1789336555.126611,619,37.535000,3.341000,192,0,0
1789336555.163918,621,37.309000,3.341000,192,0,0
1789336555.204552,623,40.634000,3.341000,192,0,0
1789336555.243243,626,38.691000,3.341000,192,0,0
1789336555.277128,628,33.885000,3.341000,192,0,0
1789336555.317814,630,40.686000,3.341000,192,0,0
1789336555.355871,633,38.058000,3.341000,192,0,0
1789336555.394321,635,38.448000,3.341000,192,0,0
1789336555.431268,637,36.937000,3.341000,192,0,0
1789336555.468413,640,37.147000,5.608000,192,0,0
1789336555.505876,642,37.474000,5.608000,192,0,0
1789336555.549212,644,43.325000,5.608000,192,0,0
1789336555.587519,647,38.319000,5.608000,192,0,0
1789336555.622287,649,34.768000,5.608000,192,0,0
1789336555.658482,651,36.195000,5.608000,192,1,0
1789336555.695113,653,36.631000,5.608000,192,1,0
1789336555.739399,656,44.287000,5.608000,192,1,0
1789336555.782656,658,43.245000,5.608000,192,1,0
1789336555.819782,660,37.136000,5.608000,192,2,0
1789336555.857848,663,38.069000,5.608000,192,5,0
1789336555.897174,665,39.324000,5.608000,192,7,0
1789336555.933666,667,36.493000,5.608000,192,8,0
1789336555.975698,670,42.034000,5.608000,192,8,0
1789336556.009952,672,34.233000,5.608000,192,9,0
1789336556.046702,674,36.771000,5.608000,192,9,0
1789336556.082553,677,35.851000,5.608000,192,13,0
1789336556.116884,679,34.330000,5.608000,192,15,0
1789336556.148639,681,31.757000,5.608000,192,16,0
1789336556.182378,683,33.739000,5.608000,192,18,0
1789336556.221427,685,39.047000,5.608000,192,21,0
1789336556.260297,688,38.874000,5.608000,192,23,0
1789336556.298700,690,38.390000,5.608000,192,23,0
1789336556.338345,692,39.656000,5.608000,192,23,0
1789336556.369523,694,31.174000,5.608000,192,25,0
1789336556.407509,697,37.992000,5.608000,192,32,0
1789336556.447200,699,39.691000,5.608000,192,35,0
1789336556.481268,701,34.069000,3.787000,192,36,0
1789336556.525488,703,44.219000,3.787000,192,37,0
1789336556.564027,705,38.538000,3.787000,192,42,0
1789336556.596150,708,32.125000,3.787000,192,45,0
1789336556.631232,710,35.082000,3.787000,192,48,0
1789336556.668002,712,36.769000,3.787000,192,49,0
1789336556.704467,714,36.465000,3.787000,192,49,0
1789336556.744323,717,39.859000,3.787000,192,52,0
