unix_seconds,tick,interval_ms,physics_ms,active,sleeping,capture_overlap
1789336516.237646,377,31.621000,4.148000,32,0,0
1789336516.270436,379,32.788000,4.148000,32,0,0
1789336516.309061,381,38.625000,4.148000,32,0,0
1789336516.341091,383,32.032000,4.148000,32,0,0
1789336516.375220,385,34.130000,4.148000,32,0,0
1789336516.405432,387,30.209000,4.148000,32,0,0
1789336516.437518,389,32.089000,4.148000,32,0,0
1789336516.469412,391,31.895000,4.148000,32,0,0
1789336516.502953,393,33.538000,4.148000,32,0,0
1789336516.541607,395,38.658000,4.148000,32,0,0
1789336516.576683,397,35.076000,4.148000,32,0,0
1789336516.608297,399,31.611000,4.148000,32,0,0
1789336516.639583,401,31.289000,1.363000,32,0,0
1789336516.670183,403,30.597000,1.363000,32,0,0
1789336516.711996,405,41.817000,1.363000,32,0,0
1789336516.764197,408,52.200000,1.363000,32,0,0
1789336516.810829,410,46.635000,1.363000,32,0,0
1789336516.859519,413,48.690000,1.363000,32,0,0
1789336516.901159,416,41.640000,1.363000,32,0,0
1789336516.938173,418,37.013000,1.363000,32,0,0
1789336516.984040,421,45.869000,1.363000,32,0,0
1789336517.020260,423,36.218000,1.363000,32,0,0
1789336517.057017,426,36.757000,1.363000,32,0,0
1789336517.092761,428,35.743000,1.363000,32,0,0
1789336517.131508,431,38.750000,1.363000,32,0,0
1789336517.172994,433,41.486000,1.363000,32,0,0
1789336517.209461,435,36.468000,1.363000,32,0,0
1789336517.247753,438,38.293000,1.363000,32,0,0
1789336517.276068,439,28.315000,1.363000,32,0,0
1789336517.314238,441,38.169000,1.363000,32,0,0
1789336517.353881,443,39.643000,1.363000,32,0,0
1789336517.392985,445,39.105000,1.363000,32,0,0
1789336517.436176,448,43.190000,1.363000,32,0,0
1789336517.475990,450,39.814000,1.363000,32,0,0
1789336517.515629,453,39.642000,1.363000,32,0,0
1789336517.552518,455,36.889000,1.363000,32,0,0
1789336517.596671,458,44.154000,1.363000,32,0,0
1789336517.641225,460,44.555000,1.159000,32,0,0
1789336517.677542,462,36.314000,1.159000,32,0,0
1789336517.713575,465,36.035000,1.159000,32,0,0
1789336517.743390,467,29.816000,1.159000,32,0,0
1789336517.778671,470,35.281000,1.159000,32,0,0
1789336517.816708,472,38.035000,1.159000,32,0,0
1789336517.854379,474,37.673000,1.159000,32,0,0
1789336517.894305,476,39.927000,1.159000,32,0,0
1789336517.932848,479,38.540000,1.159000,32,0,0
1789336517.975242,481,42.402000,1.159000,0,0,0
1789336518.009670,483,34.427000,1.159000,0,0,0
1789336518.045874,486,36.205000,1.159000,0,0,0
1789336518.076408,487,30.534000,1.159000,0,0,0
1789336518.106053,489,29.645000,1.159000,0,0,0
1789336518.143617,491,37.564000,1.159000,0,0,0
1789336518.177269,493,33.653000,1.159000,0,0,0
1789336518.209830,495,32.561000,1.159000,0,0,0
1789336518.248120,497,38.289000,1.159000,0,0,0
1789336518.284663,499,36.544000,1.159000,0,0,0
1789336518.321591,501,36.929000,1.159000,0,0,0
1789336518.356025,503,34.434000,1.159000,0,0,0
1789336518.390201,505,34.176000,1.159000,0,0,0
1789336518.433586,508,43.386000,1.159000,0,0,0
1789336518.474323,510,40.709000,1.159000,192,0,0
1789336518.507772,512,33.453000,1.159000,192,0,0
1789336518.548019,514,40.248000,1.159000,192,0,0
1789336518.594595,517,46.578000,1.159000,192,0,0
1789336518.644243,520,49.637000,1.159000,192,0,0
1789336518.689807,523,45.571000,6.443000,192,0,0
1789336518.732882,526,43.082000,6.443000,192,0,0
1789336518.773647,529,40.764000,6.443000,192,0,0
1789336518.816178,531,42.509000,6.443000,192,0,0
1789336518.854238,534,38.070000,6.443000,192,0,0
1789336518.901533,537,47.308000,6.443000,192,0,0
1789336518.939846,539,38.311000,6.443000,192,0,0
1789336518.977962,541,38.117000,6.443000,192,0,0
1789336519.017086,544,39.125000,6.443000,192,0,0
1789336519.056795,546,39.703000,6.443000,192,0,0
1789336519.091768,548,34.961000,6.443000,192,0,0
