tick,id,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,contacts
139,12,-0.358771,0.222119,2.886921,0.202423,-0.236565,-0.231576,0.212584,0.046457,-0.008945,0.975997,-1.049692,-0.060182,-0.856502,1
139,13,-3.674454,0.358178,3.781195,0.013368,0.202302,-1.157661,-0.489846,0.198036,0.765776,-0.366632,-5.136062,-1.955359,-0.551391,0
139,14,5.112447,0.354795,6.230302,2.000457,-0.841469,3.805723,0.289807,-0.650328,0.282090,0.643048,12.795726,2.311248,-7.107229,0
139,15,-2.570194,0.379948,5.656397,-1.102315,-1.134803,2.656687,0.984583,0.103552,0.030108,0.137719,9.757545,-1.041274,4.364200,0
139,16,2.686996,0.315750,0.866744,1.444304,-0.164347,0.155825,0.801538,0.098558,0.033334,0.588823,0.543189,-2.664284,-6.785388,0
139,17,0.661621,0.611045,4.511239,-1.014591,-1.179829,2.683213,-0.115656,-0.111125,-0.040256,0.986232,11.463640,0.000141,4.334365,0
139,18,-3.560645,0.412002,3.346195,-0.184406,-1.009454,2.909532,-0.568744,0.228582,-0.171050,0.771377,12.738348,-2.138198,0.900557,0
139,19,0.166997,0.333748,-0.535149,-0.387708,0.343730,-0.444161,0.731727,-0.324041,-0.434692,-0.413057,-2.428245,-0.626040,1.907460,0
139,20,-5.628559,0.958520,4.663295,-2.731603,0.014700,2.096681,-0.268340,0.098442,-0.320048,0.903256,7.746295,0.775069,9.597826,0
139,21,2.669165,0.283078,-2.179022,-0.398455,0.414930,-0.020980,0.108416,-0.117604,0.172617,0.971915,-0.932506,-1.283394,2.117446,0
139,22,-1.433508,0.269640,3.533792,-0.177035,-0.210300,0.324348,-0.248731,-0.101894,-0.609408,0.745904,1.292676,-0.072327,0.737278,0
139,23,-1.534714,0.740742,-0.417818,-0.552045,-0.334458,1.087903,0.914426,0.235153,0.029579,0.328104,3.659847,4.970581,2.774558,0
139,24,-3.696428,0.374025,2.028292,1.668341,0.377898,2.327815,0.522903,-0.533555,0.320846,0.582193,9.098177,-0.952212,-6.160678,0
139,25,-3.517621,0.173141,-0.517290,0.017899,-0.417733,0.198498,0.028662,-0.111314,0.019833,0.993174,-1.409114,-0.178497,1.728857,1
139,26,4.376960,0.759383,-1.245529,2.164887,1.848693,-0.024281,0.799391,-0.116893,-0.492058,0.324330,0.851688,-0.437329,-4.653442,0
139,27,0.845169,0.404682,0.315777,2.135708,-1.417131,-1.027543,0.218123,-0.375428,0.894320,0.108016,-3.612835,0.114220,-7.609207,0
139,28,3.869058,0.269708,1.294060,0.162721,0.104278,0.254959,0.104775,0.372397,0.052163,0.920664,1.094215,0.258827,0.227017,0
139,29,-3.607888,0.920880,-2.769067,-1.829075,-0.246933,-0.616400,0.147277,-0.603050,0.663573,-0.417505,-3.389793,-0.965745,8.073073,0
139,30,1.023666,0.520917,-3.675609,2.960028,0.356441,-2.789464,-0.458280,-0.414153,-0.363256,0.697497,-12.127276,4.088366,-10.693871,0
139,31,-3.378559,0.496581,3.464740,-2.867440,-0.214166,-0.142314,0.665971,-0.538222,-0.509833,-0.082887,2.272589,7.652968,9.830499,0
140,0,1.031825,0.581445,-1.046147,0.567689,-1.548039,-0.896961,-0.367898,-0.626766,-0.332835,0.600864,-2.931933,-1.558442,-1.652045,0
140,1,-2.807522,0.401802,-3.269183,1.804822,-0.998087,1.205256,-0.546199,-0.058935,0.809758,0.206118,4.762338,0.655751,-8.094476,0
140,2,3.804115,0.254433,-2.269040,1.221422,0.910532,0.248411,-0.384101,-0.115434,0.907826,0.122450,1.007545,1.684134,-6.682640,0
140,3,-2.144970,0.544982,4.169512,-1.369652,0.070544,0.352339,-0.160016,-0.671060,0.720128,-0.074085,3.023268,3.212671,3.839221,0
140,4,-2.763752,0.390831,-2.167820,-2.639635,0.491427,-1.134596,0.223020,0.403722,0.853011,0.244216,-4.130849,0.593748,10.062792,0
140,5,4.184265,0.522002,0.921656,2.677724,-0.901795,2.687718,0.807338,-0.057664,-0.573787,0.125099,9.915539,1.212345,-10.636906,0
140,6,-0.797155,0.290172,0.411562,1.836967,-1.325335,2.193929,0.569654,0.769618,-0.286795,-0.030510,10.323461,6.232797,-4.924576,0
140,7,-3.686106,0.427366,-2.522166,-2.842986,-0.695039,-3.347168,-0.022933,0.072531,0.137840,0.987529,-12.014522,0.401790,10.368959,0
140,8,2.440138,0.424964,1.125845,-1.261775,0.391974,-0.797773,-0.424214,-0.492322,0.748885,-0.129744,-4.040198,-3.209793,3.061526,0
140,9,-1.617779,0.306723,2.052465,1.090727,-0.241399,-1.394817,0.897815,0.039661,0.417543,0.134217,-5.878023,-2.577417,-5.062581,0
140,10,-2.791293,0.212494,3.262474,0.113977,-0.441759,-0.543185,0.082193,0.798533,0.094708,0.588744,-1.831105,1.185636,-1.338273,1
140,11,-2.670863,0.276612,0.208416,-0.621909,0.027496,0.634818,0.815446,0.466189,-0.211596,-0.270079,1.526176,2.434181,1.567188,0
140,12,-0.354557,0.217151,2.882555,0.252874,-0.298065,-0.261965,0.203228,0.043967,-0.018219,0.977974,-1.200628,-0.056065,-1.095489,1
140,13,-3.674232,0.358815,3.761971,0.013319,0.038227,-1.153417,-0.485228,0.238623,0.750274,-0.380396,-5.112093,-1.946234,-0.548818,0
140,14,5.145666,0.338100,6.293498,1.993122,-1.001716,3.791769,0.322851,-0.680031,0.167760,0.636539,12.736012,2.300462,-7.074062,0
140,15,-2.588498,0.358382,5.700513,-1.098273,-1.293976,2.646945,0.987808,0.135113,0.051829,0.057397,9.712010,-1.036414,4.343834,0
140,16,2.710980,0.310298,0.869331,1.439009,-0.327078,0.155254,0.807524,0.040139,0.018299,0.588183,0.540654,-2.651851,-6.753723,0
140,17,0.644773,0.588732,4.555795,-1.010871,-1.338836,2.673375,-0.017457,-0.110880,-0.015201,0.993564,11.410143,0.000141,4.314138,0
140,18,-3.563707,0.392518,3.394510,-0.183730,-1.169086,2.898864,-0.482798,0.227409,-0.150276,0.832231,12.678902,-2.128220,0.896355,0
140,19,0.160559,0.336734,-0.542525,-0.386286,0.179136,-0.442532,0.747179,-0.318964,-0.430753,-0.392986,-2.416913,-0.623119,1.898558,0
140,20,-5.673919,0.956042,4.698112,-2.721587,-0.148687,2.088993,-0.218874,0.102925,-0.238551,0.940529,7.710146,0.771452,9.553036,0
140,21,2.662548,0.287246,-2.179370,-0.396994,0.250075,-0.020903,0.101101,-0.124682,0.191708,0.968236,-0.928154,-1.277404,2.107564,0
140,22,-1.436448,0.263425,3.539178,-0.176386,-0.372862,0.323159,-0.239725,-0.097321,-0.606042,0.752179,1.286643,-0.071989,0.733837,0
140,23,-1.543881,0.732466,-0.399753,-0.550021,-0.496565,1.083914,0.918751,0.268439,0.006534,0.289473,3.642767,4.947385,2.761610,0
140,24,-3.668724,0.377578,2.066946,1.662223,0.213179,2.319279,0.534833,-0.586777,0.253713,0.552518,9.055718,-0.947769,-6.131928,0
140,25,-3.514352,0.171074,-0.517487,0.196093,-0.156220,-0.011834,0.009226,-0.121158,0.012399,0.992513,-1.993226,-1.202843,-0.852013,2
140,26,4.412909,0.787360,-1.245932,2.156949,1.678581,-0.024192,0.798334,-0.145350,-0.502118,0.299021,0.847713,-0.435288,-4.631726,0
140,27,0.880634,0.378427,0.298714,2.127877,-1.575269,-1.023775,0.191528,-0.361387,0.896361,0.171037,-3.595975,0.113687,-7.573698,0
140,28,3.871760,0.268717,1.298294,0.162124,-0.059438,0.254024,0.112536,0.374080,0.057049,0.918774,1.089109,0.257620,0.225958,0
140,29,-3.638260,0.914058,-2.779302,-1.822369,-0.409361,-0.614140,0.193647,-0.569606,0.651990,-0.461475,-3.373974,-0.961238,8.035398,0
140,30,1.072819,0.524113,-3.721930,2.949175,0.191801,-2.779236,-0.572737,-0.382523,-0.364439,0.626764,-12.070683,4.069287,-10.643966,0
140,31,-3.426175,0.490302,3.462377,-2.856927,-0.376714,-0.141792,0.672243,-0.476712,-0.566092,-0.019364,2.261984,7.617254,9.784623,0
141,0,1.041252,0.553016,-1.061042,0.565607,-1.705696,-0.893672,-0.386619,-0.637287,-0.330425,0.578974,-2.918251,-1.551169,-1.644335,0
141,1,-2.777552,0.382506,-3.249169,1.798205,-1.157761,1.200837,-0.535954,-0.052955,0.794109,0.281675,4.740114,0.652691,-8.056702,0
141,2,3.824398,0.266831,-2.264915,1.216944,0.743860,0.247500,-0.376158,-0.099836,0.903926,0.177357,1.002843,1.676274,-6.651454,0
141,3,-2.167714,0.543431,4.175363,-1.364630,-0.093048,0.351047,-0.121142,-0.695389,0.704364,-0.075035,3.009159,3.197678,3.821305,0
141,4,-2.807584,0.396269,-2.186661,-2.629956,0.326291,-1.130435,0.184299,0.451053,0.854977,0.177766,-4.111571,0.590977,10.015832,0
141,5,4.228730,0.504305,0.966287,2.667906,-1.061822,2.677863,0.800864,-0.079968,-0.593429,0.008026,9.869267,1.206687,-10.587267,0
141,6,-0.766651,0.265442,0.447993,1.830231,-1.483809,2.185885,0.580302,0.764843,-0.247499,-0.130417,10.275284,6.203711,-4.901595,0
141,7,-3.733315,0.413102,-2.577748,-2.832562,-0.855824,-3.334896,-0.126623,0.086915,0.214203,0.964640,-11.958453,0.399915,10.320571,0
141,8,2.419185,0.428751,1.112598,-1.257149,0.227204,-0.794847,-0.426776,-0.473941,0.749866,-0.175905,-4.021344,-3.194814,3.047239,0
141,9,-1.599667,0.299992,2.029303,1.086728,-0.403847,-1.389703,0.881957,0.019373,0.428198,0.196015,-5.850592,-2.565389,-5.038955,0
141,10,-2.788977,0.203773,3.252804,0.138944,-0.523266,-0.580222,0.083122,0.804594,0.072601,0.583480,-2.069929,1.161377,-1.531403,1
141,11,-2.681190,0.274347,0.218958,-0.619628,-0.135938,0.632490,0.801396,0.473842,-0.225589,-0.286962,1.519053,2.422822,1.559875,0
141,12,-0.354929,0.217669,2.876246,-0.022344,0.031054,-0.378536,0.189717,0.043695,-0.017912,0.980703,-1.651273,-0.024170,0.106657,2
141,13,-3.674011,0.356727,3.742818,0.013270,-0.125247,-1.149187,-0.479622,0.278524,0.733280,-0.393304,-5.088237,-1.937152,-0.546257,0
141,14,5.178763,0.318744,6.356462,1.985814,-1.161377,3.777866,0.350905,-0.699407,0.051447,0.620524,12.676578,2.289727,-7.041049,0
141,15,-2.606735,0.334173,5.744467,-1.094246,-1.452565,2.637240,0.983238,0.165464,0.073041,-0.023003,9.666687,-1.031578,4.323563,0
141,16,2.734875,0.302145,0.871909,1.433732,-0.489212,0.154684,0.810535,-0.018154,0.003268,0.585400,0.538131,-2.639475,-6.722206,0
141,17,0.627987,0.563777,4.600188,-1.007164,-1.497260,2.663572,0.080465,-0.109499,0.009894,0.990675,11.356895,0.000140,4.294005,0
141,18,-3.566758,0.370382,3.442647,-0.183056,-1.328133,2.888234,-0.391728,0.223639,-0.127879,0.883279,12.619733,-2.118288,0.892172,0
141,19,0.154144,0.336986,-0.549873,-0.384870,0.015146,-0.440909,0.762052,-0.313695,-0.426540,-0.372742,-2.405634,-0.620211,1.889698,0
141,20,-5.719112,0.950851,4.732801,-2.711608,-0.311475,2.081333,-0.167358,0.106314,-0.154946,0.967823,7.674165,0.767852,9.508454,0
141,21,2.655956,0.288677,-2.179717,-0.395538,0.085825,-0.020826,0.093772,-0.131668,0.210617,0.964111,-0.923823,-1.271443,2.097729,0
141,22,-1.439377,0.254511,3.544544,-0.175740,-0.534828,0.321974,-0.230726,-0.092755,-0.602599,0.758311,1.280639,-0.071653,0.730413,0
141,23,-1.553014,0.721498,-0.381754,-0.548005,-0.658077,1.079939,0.920182,0.300729,-0.016424,0.250117,3.625768,4.924297,2.748722,0
141,24,-3.641122,0.378396,2.105459,1.656129,0.049064,2.310776,0.542267,-0.634879,0.184784,0.518392,9.013458,-0.943346,-6.103312,0
141,25,-3.511096,0.165757,-0.517684,0.195374,-0.318980,-0.011791,-0.008164,-0.130894,0.007477,0.991334,-1.983924,-1.197230,-0.848037,1
141,26,4.448726,0.812511,-1.246333,2.149040,1.509093,-0.024103,0.796052,-0.173450,-0.511356,0.273369,0.843757,-0.433256,-4.610111,0
141,27,0.915968,0.349547,0.281714,2.120075,-1.732826,-1.020021,0.164128,-0.345660,0.894048,0.232936,-3.579194,0.113156,-7.538353,0
141,28,3.874452,0.265008,1.302512,0.161530,-0.222554,0.253093,0.120252,0.375722,0.061907,0.916810,1.084027,0.256417,0.224903,0
141,29,-3.668522,0.904538,-2.789500,-1.815687,-0.571193,-0.611888,-0.238775,0.533300,-0.637006,0.502794,-3.358229,-0.956752,7.997900,0
141,30,1.121792,0.524576,-3.768081,2.938362,0.027764,-2.769046,-0.675796,-0.343782,-0.358702,0.544469,-12.014353,4.050297,-10.594294,0
141,31,-3.473616,0.481324,3.460022,-2.846451,-0.538666,-0.141272,0.671127,-0.410270,-0.615893,0.044076,2.251428,7.581707,9.738961,0
142,0,1.050644,0.521970,-1.075881,0.563533,-1.862775,-0.890395,-0.404890,-0.647161,-0.327715,0.556641,-2.904632,-1.543930,-1.636662,0
142,1,-2.747692,0.360558,-3.229229,1.791611,-1.316849,1.196434,-0.522513,-0.046682,0.773726,0.355175,4.717993,0.649645,-8.019104,0
142,2,3.844606,0.276461,-2.260805,1.212481,0.577800,0.246592,-0.367006,-0.083980,0.897050,0.231420,0.998163,1.668452,-6.620414,0
142,3,-2.190375,0.539164,4.181192,-1.359627,-0.256040,0.349759,0.082166,0.717980,-0.687028,0.075805,2.995116,3.182756,3.803472,0
142,4,-2.851256,0.398965,-2.205432,-2.620313,0.161762,-1.126290,0.144264,0.494508,0.850005,0.110184,-4.092384,0.588219,9.969091,0
142,5,4.273032,0.483951,1.010754,2.658123,-1.221262,2.668044,0.782784,-0.101005,-0.604358,-0.108620,9.823210,1.201056,-10.537860,0
142,6,-0.736259,0.238081,0.484291,1.823521,-1.641702,2.177870,0.584181,0.751233,-0.205520,-0.228349,10.227332,6.174760,-4.878720,0
142,7,-3.780351,0.396168,-2.633126,-2.822176,-1.016019,-3.322668,-0.227655,0.099738,0.286528,0.925271,-11.902647,0.398049,10.272408,0
142,8,2.398310,0.429801,1.099399,-1.252539,0.063037,-0.791933,-0.428276,-0.454482,0.749000,-0.221417,-4.002578,-3.179905,3.033018,0
142,9,-1.581621,0.290564,2.006227,1.082743,-0.565700,-1.384607,0.862149,-0.000909,0.436851,0.256630,-5.823289,-2.553417,-5.015440,0
142,10,-2.786315,0.193534,3.242588,0.159696,-0.614331,-0.612954,0.084079,0.810044,0.047830,0.578335,-2.321011,1.133920,-1.727765,1
142,11,-2.691479,0.269367,0.229461,-0.617356,-0.298773,0.630171,0.786826,0.481112,-0.239353,-0.303556,1.511965,2.411515,1.552595,0
142,12,-0.355300,0.215462,2.869960,-0.022262,-0.132393,-0.377148,0.176232,0.043417,-0.017603,0.983233,-1.643567,-0.024057,0.106159,1
142,13,-3.673791,0.351925,3.723736,0.013221,-0.288121,-1.144974,-0.473051,0.317664,0.714852,-0.405339,-5.064492,-1.928112,-0.543708,0
142,14,5.211739,0.296736,6.419196,1.978533,-1.320452,3.764014,0.373619,-0.708311,-0.065090,0.595372,12.617420,2.279042,-7.008191,0
142,15,-2.624906,0.307330,5.788260,-1.090234,-1.610572,2.627570,0.971020,0.194382,0.093585,-0.102849,9.621575,-1.026764,4.303386,0
142,16,2.758683,0.291299,0.874478,1.428475,-0.650752,0.154117,0.810601,-0.076110,-0.011705,0.580514,0.535620,-2.627158,-6.690835,0
142,17,0.611262,0.536192,4.644418,-1.003471,-1.655104,2.653806,0.177114,-0.107012,0.034771,0.977737,11.303896,0.000139,4.273967,0
142,18,-3.569798,0.345605,3.490608,-0.182385,-1.486596,2.877644,-0.296640,0.217351,-0.104137,0.924077,12.560841,-2.108402,0.888008,0
142,19,0.147753,0.334515,-0.557195,-0.383459,-0.148243,-0.439293,0.776343,-0.308239,-0.422061,-0.352342,-2.394408,-0.617316,1.880880,0
142,20,-5.764140,0.942956,4.767363,-2.701665,-0.473666,2.073702,-0.114352,0.108589,-0.070130,0.984994,7.638352,0.764269,9.464082,0
142,21,2.649388,0.287380,-2.180063,-0.394088,-0.077823,-0.020750,0.086433,-0.138558,0.229339,0.959549,-0.919512,-1.265510,2.087940,0
142,22,-1.436650,0.256120,3.551424,0.163580,0.096500,0.412766,-0.220905,-0.083802,-0.607957,0.758001,1.592173,-0.047375,-0.648557,1
142,23,-1.562114,0.707848,-0.363821,-0.545995,-0.818998,1.075980,0.918754,0.331937,-0.039225,0.210169,3.608847,4.901317,2.735895,0
142,24,-3.613621,0.376489,2.143831,1.650056,-0.114449,2.302303,-0.545204,0.677534,-0.114656,-0.480160,8.971395,-0.938944,-6.074830,0
142,25,-3.506698,0.163948,-0.514922,0.263905,-0.108592,0.165698,-0.007808,-0.137685,-0.013589,0.990352,0.378393,-0.843562,-2.493164,2
142,26,4.484412,0.834848,-1.246734,2.141160,1.340226,-0.024014,0.792565,-0.201155,-0.519771,0.247419,0.839820,-0.431234,-4.588597,0
142,27,0.951173,0.318050,0.264776,2.112301,-1.889806,-1.016281,0.136068,-0.328348,0.887453,0.293428,-3.562491,0.112628,-7.503174,0
142,28,3.877135,0.258590,1.306715,0.160938,-0.385071,0.252165,0.127921,0.377323,0.066737,0.914773,1.078968,0.255221,0.223854,0
142,29,-3.698672,0.892331,-2.799661,-1.809029,-0.732432,-0.609644,-0.282439,0.494362,-0.618747,0.541282,-3.342557,-0.952287,7.960577,0
142,30,1.170585,0.522315,-3.814062,2.927588,-0.135671,-2.758893,0.765676,0.298759,0.346250,-0.452321,-11.958285,4.031395,-10.544853,0
142,31,-3.520883,0.469657,3.457676,-2.836014,-0.700025,-0.140754,0.662738,-0.339688,-0.658784,0.106742,2.240921,7.546326,9.693513,0
143,0,1.060002,0.488315,-1.090667,0.561467,-2.019279,-0.887130,-0.422698,-0.656386,-0.324713,0.533895,-2.891077,-1.536725,-1.629024,0
143,1,-2.717941,0.335969,-3.209361,1.785042,-1.475354,1.192047,-0.506002,-0.040159,0.748799,0.426204,4.695976,0.646613,-7.981681,0
143,2,3.864740,0.283334,-2.256711,1.208036,0.412348,0.245688,-0.356692,-0.067922,0.887262,0.284472,0.993505,1.660666,-6.589519,0
143,3,-2.212952,0.532190,4.187000,-1.354641,-0.418434,0.348477,0.043182,0.738804,-0.668183,0.076396,2.981139,3.167903,3.785723,0
143,4,-2.894768,0.398929,-2.224135,-2.610705,-0.002165,-1.122161,0.103257,0.533792,0.838235,0.042032,-4.073286,0.585474,9.922568,0
143,5,4.317171,0.460949,1.055058,2.648377,-1.380117,2.658262,0.753521,-0.120492,-0.606536,-0.223161,9.777368,1.195451,-10.488683,0
143,6,-0.705978,0.208097,0.520456,1.816834,-1.799015,2.169884,0.581340,0.729067,-0.161378,-0.323207,10.179605,6.145944,-4.855953,0
143,7,-3.827215,0.376575,-2.688301,-2.811828,-1.175627,-3.310485,-0.324341,0.110802,0.353638,0.870325,-11.847101,0.396191,10.224470,0
143,8,2.377511,0.428126,1.086249,-1.247947,-0.100527,-0.789029,-0.428726,-0.434005,0.746312,-0.266178,-3.983899,-3.165065,3.018864,0
143,9,-1.563642,0.278448,1.983234,1.078773,-0.726959,-1.379530,0.838536,-0.021093,0.443487,0.315803,-5.796114,-2.541501,-4.992034,0
143,10,-2.790039,0.191273,3.231101,-0.223422,-0.135653,-0.689226,0.059228,0.814210,0.025583,0.576974,-3.898199,0.503290,0.921757,2
143,11,-2.701731,0.261684,0.239925,-0.615093,-0.461011,0.627861,0.771753,0.488000,-0.252878,-0.319853,1.504909,2.400261,1.545350,0
143,12,-0.356420,0.211888,2.863358,-0.067222,-0.214452,-0.396106,0.161712,0.043312,-0.015578,0.985764,-1.756374,-0.037714,0.317737,1
143,13,-3.673571,0.344419,3.704723,0.013173,-0.450398,-1.140775,-0.465543,0.355971,0.695047,-0.416489,-5.040857,-1.919114,-0.541170,0
143,14,5.244593,0.272087,6.481699,1.971278,-1.478943,3.750212,0.390735,-0.706758,-0.180128,0.561582,12.558538,2.268406,-6.975486,0
143,15,-2.643010,0.277863,5.831892,-1.086236,-1.768000,2.617936,0.951354,0.221664,0.113310,-0.181528,9.576674,-1.021972,4.283303,0
143,16,2.782404,0.277771,0.877037,1.423238,-0.811699,0.153552,0.807764,-0.133524,-0.026567,0.573571,0.533121,-2.614897,-6.659611,0
143,17,0.594599,0.505986,4.688486,-0.999792,-1.812368,2.644075,0.271531,-0.103461,0.059183,0.955021,11.251144,0.000139,4.254022,0
143,18,-3.572826,0.318197,3.538393,-0.181716,-1.644479,2.867093,-0.198663,0.208652,-0.079335,0.954308,12.502223,-2.098563,0.883864,0
143,19,0.141386,0.329331,-0.564490,-0.382053,-0.311033,-0.437682,0.790051,-0.302604,-0.417321,-0.331803,-2.383234,-0.614436,1.872102,0
143,20,-5.809003,0.932369,4.801797,-2.691759,-0.635263,2.066098,-0.060423,0.109742,0.015009,0.992008,7.602706,0.760702,9.419916,0
143,21,2.642843,0.283365,-2.180408,-0.392643,-0.240871,-0.020674,0.079087,-0.145351,0.247866,0.954558,-0.915221,-1.259604,2.078196,0
143,22,-1.433934,0.255000,3.558278,0.162980,-0.067187,0.411253,-0.211084,-0.074875,-0.613167,0.757538,1.584743,-0.047154,-0.645531,0
143,23,-1.571181,0.691526,-0.345953,-0.543993,-0.979328,1.072034,0.914512,0.361980,-0.061799,0.169761,3.592006,4.878444,2.723127,0
143,24,-3.586221,0.371866,2.182062,1.644006,-0.277363,2.293861,-0.543685,0.714469,-0.043921,-0.438192,8.929529,-0.934562,-6.046481,0
143,25,-3.506128,0.166612,-0.510710,0.034170,0.117124,0.252761,0.009963,-0.140758,-0.016080,0.989863,1.892132,-0.404700,-0.455044,2
143,26,4.519968,0.854381,-1.247132,2.133310,1.171979,-0.023926,0.787894,-0.228425,-0.527360,0.221216,0.835900,-0.429222,-4.567183,0
143,27,0.986249,0.283947,0.247900,2.104556,-2.046210,-1.012555,0.107491,-0.309554,0.876669,0.352242,-3.545866,0.112103,-7.468159,0
143,28,3.879807,0.249474,1.310902,0.160348,-0.546992,0.251240,0.135542,0.378883,0.071539,0.912665,1.073933,0.254030,0.222809,0
143,29,-3.728712,0.877446,-2.809784,-1.802396,-0.893080,-0.607409,-0.324431,0.453035,-0.597356,0.576775,-3.326959,-0.947843,7.923427,0
143,30,1.219199,0.517340,-3.859875,2.916853,-0.298507,-2.748777,0.840881,0.248382,0.327408,-0.352178,-11.902480,4.012582,-10.495644,0
143,31,-3.567976,0.455311,3.455339,-2.825616,-0.860791,-0.140238,-0.647269,0.265785,0.694397,-0.167971,2.230464,7.511109,9.648276,0
144,0,1.069325,0.452062,-1.105398,0.559408,-2.175208,-0.883878,-0.440034,-0.664963,-0.321426,0.510763,-2.877585,-1.529554,-1.621422,0
144,1,-2.688299,0.308748,-3.189567,1.778497,-1.633278,1.187676,-0.486562,-0.033428,0.719540,0.494370,4.674061,0.643596,-7.944433,0
144,2,3.884800,0.287459,-2.252631,1.203606,0.247502,0.244787,-0.345266,-0.051718,0.874634,0.336352,0.988868,1.652916,-6.558767,0
144,3,-2.235446,0.522520,4.192787,-1.349674,-0.580233,0.347199,0.004280,0.757837,-0.647893,0.076809,2.967227,3.153119,3.768056,0
144,4,-2.938120,0.396170,-2.242769,-2.601133,-0.165490,-1.118046,0.061621,0.568648,0.819853,-0.026137,-4.054277,0.582742,9.876263,0
144,5,4.361149,0.435309,1.099200,2.638667,-1.538390,2.648515,0.713649,-0.138169,-0.600056,-0.333988,9.731740,1.189872,-10.439735,0
144,6,-0.682253,0.240076,0.522580,1.423496,1.672955,0.127439,0.631727,0.675493,-0.163986,-0.343131,0.480947,3.030148,-8.505147,1
144,7,-3.873907,0.354330,-2.743273,-2.801518,-1.334650,-3.298347,-0.415105,0.119945,0.414469,0.800948,-11.791815,0.394342,10.176756,0
144,8,2.356788,0.423734,1.073146,-1.243371,-0.263492,-0.786136,-0.428140,-0.412578,0.741837,-0.310088,-3.965307,-3.150295,3.004776,0
144,9,-1.545728,0.263654,1.960327,1.074818,-0.887627,-1.374472,0.811277,-0.041087,0.448107,0.373286,-5.769065,-2.529641,-4.968738,0
144,10,-2.793749,0.186298,3.219656,-0.222603,-0.298489,-0.686698,0.034425,0.817442,0.003411,0.574971,-3.880007,0.500941,0.917456,1
144,11,-2.711945,0.251306,0.250351,-0.612837,-0.622654,0.625559,0.756196,0.494505,-0.266159,-0.335844,1.497886,2.389060,1.538138,0
144,12,-0.358483,0.207278,2.856307,-0.123734,-0.276616,-0.423112,0.145873,0.043464,-0.011379,0.988283,-1.900540,-0.047016,0.586710,1
144,13,-3.673353,0.334217,3.685779,0.013125,-0.612080,-1.136593,-0.457128,0.393379,0.673927,-0.426743,-5.017333,-1.910158,-0.538645,0
144,14,5.277328,0.244806,6.543974,1.964050,-1.636854,3.736461,0.402078,-0.694915,-0.292008,0.519767,12.499931,2.257820,-6.942934,0
144,15,-2.661047,0.245782,5.875364,-1.082254,-1.924850,2.608337,0.924495,0.247121,0.132075,-0.258452,9.531983,-1.017203,4.263314,0
144,16,2.806038,0.261570,0.879587,1.418019,-0.972056,0.152989,0.802073,-0.190196,-0.041264,0.564625,0.530633,-2.602695,-6.628532,0
144,17,0.577997,0.473168,4.732392,-0.996126,-1.969056,2.634381,0.362801,-0.098894,0.082891,0.922889,11.198639,0.000138,4.234169,0
144,18,-3.575844,0.288168,3.586002,-0.181050,-1.801782,2.856580,-0.098931,0.197672,-0.053766,0.973780,12.443879,-2.088770,0.879740,0
144,19,0.135042,0.321444,-0.571757,-0.380652,-0.473226,-0.436077,0.803175,-0.296795,-0.412328,-0.311140,-2.372112,-0.611568,1.863366,0
144,20,-5.853701,0.919098,4.836106,-2.681890,-0.796267,2.058523,-0.006132,0.109778,0.099601,0.988934,7.567227,0.757152,9.375957,0
144,21,2.636323,0.276643,-2.180751,-0.391203,-0.403322,-0.020598,0.071739,-0.152045,0.266191,0.949146,-0.910950,-1.253726,2.068497,0
144,22,-1.431228,0.251162,3.565107,0.162383,-0.230274,0.409745,-0.201267,-0.065974,-0.618227,0.756924,1.577347,-0.046933,-0.642518,0
144,23,-1.580214,0.672541,-0.328152,-0.541999,-1.139071,1.068104,0.907509,0.390783,-0.084079,0.129026,3.575243,4.855678,2.710419,0
144,24,-3.558921,0.364538,2.220153,1.637978,-0.439679,2.285450,-0.537782,0.745462,0.026841,-0.392882,8.887857,-0.930200,-6.018264,0
144,25,-3.506613,0.170364,-0.509055,-0.029087,0.207391,0.099261,0.013021,-0.142339,-0.012287,0.989656,0.573958,-0.201681,0.423737,2
144,26,4.555392,0.871120,-1.247530,2.125488,1.004348,-0.023839,0.782064,-0.255226,-0.534122,0.194804,0.832000,-0.427219,-4.545870,0
144,27,1.021099,0.299914,0.233195,2.090968,0.952931,-0.882339,0.080888,-0.293101,0.861655,0.406325,-3.001242,0.099427,-7.105705,1
144,28,3.882470,0.237668,1.315074,0.159760,-0.708320,0.250319,0.143116,0.380403,0.076312,0.910488,1.068921,0.252844,0.221769,0
144,29,-3.758642,0.859894,-2.819871,-1.795788,-1.053138,-0.605182,-0.364556,0.409567,-0.572987,0.609131,-3.311433,-0.943420,7.886451,0
144,30,1.267635,0.509660,-3.905520,2.906158,-0.460746,-2.738698,0.900225,0.193656,0.302614,-0.246003,-11.846935,3.993857,-10.446664,0
144,31,-3.614897,0.438295,3.453011,-2.815255,-1.020968,-0.139724,-0.624982,0.189396,0.722454,-0.227127,2.220055,7.476058,9.603251,0
145,0,1.078615,0.413219,-1.120076,0.557357,-2.330566,-0.880637,0.456887,0.672893,0.317861,-0.487272,-2.864157,-1.522416,-1.613855,0
