unix_seconds,tick,interval_ms,physics_ms,active,sleeping,capture_overlap
1789336373.619403,762,29.911000,3.738000,192,89,0
1789336373.654379,764,34.975000,3.738000,192,89,0
1789336373.689040,766,34.658000,3.738000,192,90,0
1789336373.722578,768,33.527000,3.738000,192,91,0
1789336373.755946,770,33.364000,3.738000,192,91,0
1789336373.790098,772,34.171000,3.738000,192,93,0
1789336373.823163,774,33.068000,3.738000,192,93,0
1789336373.855764,776,32.602000,3.738000,192,95,0
1789336373.886580,778,30.815000,3.738000,192,96,0
1789336373.918757,780,32.164000,3.738000,192,97,0
1789336373.952468,782,33.725000,3.738000,192,97,0
1789336373.984503,784,32.035000,3.738000,192,97,0
1789336374.019520,786,35.015000,3.738000,192,97,0
1789336374.054475,788,34.946000,3.738000,192,97,0
1789336374.091258,790,36.778000,3.738000,192,99,0
1789336374.125311,792,34.071000,3.738000,192,100,0
1789336374.157501,794,32.190000,3.738000,192,100,0
1789336374.189364,796,31.864000,3.738000,192,101,0
1789336374.226150,798,36.786000,3.738000,192,105,0
1789336374.259041,800,32.891000,3.738000,192,105,0
1789336374.289544,802,30.503000,3.738000,192,107,0
1789336374.322823,804,33.279000,3.738000,192,107,0
1789336374.355749,806,32.926000,3.738000,192,110,0
1789336374.393241,808,37.478000,3.738000,192,110,0
1789336374.429318,810,36.093000,3.738000,192,111,0
1789336374.463833,812,34.515000,3.738000,192,111,0
1789336374.497693,814,33.860000,3.738000,192,114,0
1789336374.532237,816,34.533000,3.738000,192,115,0
1789336374.564706,818,32.474000,3.608000,192,119,0
1789336374.596696,820,31.996000,3.608000,192,124,0
1789336374.630026,822,33.328000,3.608000,192,127,0
1789336374.663216,824,33.193000,3.608000,192,127,0
1789336374.696403,826,33.188000,3.608000,192,130,0
1789336374.730258,828,33.854000,3.608000,192,133,0
1789336374.763328,830,33.072000,3.608000,192,135,0
1789336374.796948,832,33.606000,3.608000,192,138,0
1789336374.830835,834,33.895000,3.608000,192,140,0
1789336374.866855,836,36.026000,3.608000,192,141,0
1789336374.905101,838,38.234000,3.608000,192,141,0
1789336374.943651,841,38.562000,3.608000,192,142,0
1789336374.978853,843,35.203000,3.608000,192,147,0
1789336375.011204,845,32.335000,3.608000,192,148,0
1789336375.048320,847,37.131000,3.608000,192,148,0
1789336375.081885,849,33.567000,3.608000,192,151,0
1789336375.114469,851,32.584000,3.608000,192,151,0
1789336375.147887,853,33.418000,3.608000,192,158,0
1789336375.180232,855,32.334000,3.608000,192,160,0
1789336375.212753,857,32.532000,3.608000,192,163,0
1789336375.244087,859,31.333000,3.608000,192,164,0
1789336375.275194,861,31.100000,3.608000,192,166,0
1789336375.304594,863,29.410000,3.608000,192,167,0
1789336375.334592,865,29.998000,3.608000,192,172,0
1789336375.368869,867,34.263000,3.608000,192,173,0
1789336375.398524,869,29.666000,3.608000,192,173,0
1789336375.428525,870,29.993000,3.608000,192,175,0
1789336375.459192,872,30.669000,3.608000,192,178,0
1789336375.491005,874,31.821000,3.608000,192,180,0
1789336375.521887,876,30.884000,3.608000,192,183,0
1789336375.554803,878,32.905000,3.608000,192,184,0
1789336375.588555,880,33.746000,3.207000,192,184,0
1789336375.617393,882,28.854000,3.207000,192,184,0
1789336375.644678,883,27.269000,3.207000,192,184,0
1789336375.676667,885,32.008000,3.207000,192,185,0
1789336375.707563,887,30.896000,3.207000,192,185,0
1789336375.737843,889,30.280000,3.207000,192,185,0
1789336375.771696,891,33.854000,3.207000,192,185,0
1789336375.806791,893,35.080000,3.207000,192,185,0
1789336375.842045,895,35.250000,3.207000,192,185,0
1789336375.881072,897,39.031000,3.207000,192,187,0
1789336375.913481,898,32.417000,3.207000,192,189,0
1789336375.948495,900,35.015000,3.207000,192,93,0
1789336375.979425,902,30.936000,3.207000,192,93,0
1789336376.012582,904,33.157000,3.207000,192,93,0
1789336376.046428,906,33.847000,3.207000,192,94,0
1789336376.076002,908,29.572000,3.207000,192,95,0
1789336376.107606,910,31.606000,3.207000,192,95,0
1789336376.143156,912,35.534000,3.207000,192,95,0
1789336376.177493,914,34.351000,3.207000,192,95,0
1789336376.208320,916,30.818000,3.207000,192,95,0
1789336376.237645,918,29.325000,3.207000,192,95,0
1789336376.266282,920,28.650000,3.207000,192,95,0
1789336376.293230,921,26.947000,3.207000,192,95,0
1789336376.325047,923,31.818000,3.207000,192,95,0
1789336376.356110,925,31.063000,3.207000,192,95,0
1789336376.387979,927,31.854000,3.207000,192,95,0
1789336376.421824,929,33.860000,3.207000,192,95,0
1789336376.454393,931,32.569000,3.207000,192,95,0
1789336376.482579,933,28.187000,3.207000,192,95,0
1789336376.513066,935,30.484000,3.207000,192,95,0
1789336376.542046,937,28.981000,3.207000,192,95,0
1789336376.574284,939,32.227000,5.065000,192,95,0
1789336376.605672,941,31.387000,5.065000,192,95,0
1789336376.635154,942,29.497000,5.065000,192,95,0
1789336376.669046,944,33.892000,5.065000,192,95,0
1789336376.705104,946,36.048000,5.065000,192,95,0
1789336376.739333,948,34.238000,5.065000,192,95,0
1789336376.770829,950,31.486000,5.065000,192,95,0
1789336376.805970,952,35.121000,5.065000,192,95,0
1789336376.839201,954,33.245000,5.065000,192,95,0
1789336376.871866,956,32.672000,5.065000,192,95,0
1789336376.902861,958,31.007000,5.065000,192,95,0
1789336376.932460,960,29.583000,5.065000,192,95,0
1789336376.966588,962,34.143000,5.065000,192,95,0
1789336377.001413,964,34.811000,5.065000,192,95,0
1789336377.033834,966,32.435000,5.065000,192,95,0
1789336377.069276,968,35.445000,5.065000,192,95,0
